BINID	total_length	seq_length_mean	total_seq_counts	genome_id	tp_length	tp_seq_counts	precision_bp	precision_seq	length_gs	seq_counts_gs	recall_bp	recall_seq	rank	Tool	sample_id
Otu1428.0	3567657	532.8837938760269	6695.0	Otu1428.0	3567657	6695.0	1.0	1.0	3567657	6695.0	1.0	1.0	NA	Gold standard	sample_0
Otu234.0	5198797	2429.3443925233646	2140.0	Otu234.0	5198797	2140.0	1.0	1.0	5198797	2140.0	1.0	1.0	NA	Gold standard	sample_0
Otu203	2904171	435.86537595677623	6663.0	Otu203	2904171	6663.0	1.0	1.0	2904171	6663.0	1.0	1.0	NA	Gold standard	sample_0
Otu796	4274939	433.651754919862	9858.0	Otu796	4274939	9858.0	1.0	1.0	4274939	9858.0	1.0	1.0	NA	Gold standard	sample_0
Otu595.0	4187175	526.2253361819782	7957.0	Otu595.0	4187175	7957.0	1.0	1.0	4187175	7957.0	1.0	1.0	NA	Gold standard	sample_0
Otu388	1162445	435.5357811914575	2669.0	Otu388	1162445	2669.0	1.0	1.0	1162445	2669.0	1.0	1.0	NA	Gold standard	sample_0
Otu360	1787705	342.8005752636625	5215.0	Otu360	1787705	5215.0	1.0	1.0	1787705	5215.0	1.0	1.0	NA	Gold standard	sample_0
Otu839	1331093	285.7649205667669	4658.0	Otu839	1331093	4658.0	1.0	1.0	1331093	4658.0	1.0	1.0	NA	Gold standard	sample_0
Otu703	4118472	854.6320813446773	4819.0	Otu703	4118472	4819.0	1.0	1.0	4118472	4819.0	1.0	1.0	NA	Gold standard	sample_0
Otu119.1	3658038	614.4864774063498	5953.0	Otu119.1	3658038	5953.0	1.0	1.0	3658038	5953.0	1.0	1.0	NA	Gold standard	sample_0
Otu1617	1293968	285.4551069931613	4533.0	Otu1617	1293968	4533.0	1.0	1.0	1293968	4533.0	1.0	1.0	NA	Gold standard	sample_0
Otu1002.0	536947	287.4448608137045	1868.0	Otu1002.0	536947	1868.0	1.0	1.0	536947	1868.0	1.0	1.0	NA	Gold standard	sample_0
Otu183.0	2676515	341.3922193877551	7840.0	Otu183.0	2676515	7840.0	1.0	1.0	2676515	7840.0	1.0	1.0	NA	Gold standard	sample_0
Otu1237.0	1092992	287.7809373354397	3798.0	Otu1237.0	1092992	3798.0	1.0	1.0	1092992	3798.0	1.0	1.0	NA	Gold standard	sample_0
Otu1219	1677214	288.7765151515151	5808.0	Otu1219	1677214	5808.0	1.0	1.0	1677214	5808.0	1.0	1.0	NA	Gold standard	sample_0
Otu1763.0	4785704	1094.6258005489478	4372.0	Otu1763.0	4785704	4372.0	1.0	1.0	4785704	4372.0	1.0	1.0	NA	Gold standard	sample_0
Otu174	448489	284.7549206349206	1575.0	Otu174	448489	1575.0	1.0	1.0	448489	1575.0	1.0	1.0	NA	Gold standard	sample_0
Otu2206	1460768	288.80347963621983	5058.0	Otu2206	1460768	5058.0	1.0	1.0	1460768	5058.0	1.0	1.0	NA	Gold standard	sample_0
Otu958	2854923	429.24718087505636	6651.0	Otu958	2854923	6651.0	1.0	1.0	2854923	6651.0	1.0	1.0	NA	Gold standard	sample_0
Otu659	4718579	1091.505667360629	4323.0	Otu659	4718579	4323.0	1.0	1.0	4718579	4323.0	1.0	1.0	NA	Gold standard	sample_0
Otu873.0	1464545	320.11912568306013	4575.0	Otu873.0	1464545	4575.0	1.0	1.0	1464545	4575.0	1.0	1.0	NA	Gold standard	sample_0
Otu128	2667679	350.36498555292883	7614.0	Otu128	2667679	7614.0	1.0	1.0	2667679	7614.0	1.0	1.0	NA	Gold standard	sample_0
Otu1445	3354493	1421.3953389830508	2360.0	Otu1445	3354493	2360.0	1.0	1.0	3354493	2360.0	1.0	1.0	NA	Gold standard	sample_0
Otu1460	860749	286.4389351081531	3005.0	Otu1460	860749	3005.0	1.0	1.0	860749	3005.0	1.0	1.0	NA	Gold standard	sample_0
Otu139	4460106	851.978223495702	5235.0	Otu139	4460106	5235.0	1.0	1.0	4460106	5235.0	1.0	1.0	NA	Gold standard	sample_0
Otu974	1273146	431.13647138503217	2953.0	Otu974	1273146	2953.0	1.0	1.0	1273146	2953.0	1.0	1.0	NA	Gold standard	sample_0
Otu435.1	2817654	668.1655205122124	4217.0	Otu435.1	2817654	4217.0	1.0	1.0	2817654	4217.0	1.0	1.0	NA	Gold standard	sample_0
Otu1548.1	3955632	714.9163202602566	5533.0	Otu1548.1	3955632	5533.0	1.0	1.0	3955632	5533.0	1.0	1.0	NA	Gold standard	sample_0
Otu1548.0	2058475	406.57219040094805	5063.0	Otu1548.0	2058475	5063.0	1.0	1.0	2058475	5063.0	1.0	1.0	NA	Gold standard	sample_0
Otu873.1	1435370	313.60498142888355	4577.0	Otu873.1	1435370	4577.0	1.0	1.0	1435370	4577.0	1.0	1.0	NA	Gold standard	sample_0
Otu2115	1677415	346.2156862745098	4845.0	Otu2115	1677415	4845.0	1.0	1.0	1677415	4845.0	1.0	1.0	NA	Gold standard	sample_0
Otu338	1744353	286.85298470646273	6081.0	Otu338	1744353	6081.0	1.0	1.0	1744353	6081.0	1.0	1.0	NA	Gold standard	sample_0
Otu2189	916116	347.4084186575654	2637.0	Otu2189	916116	2637.0	1.0	1.0	916116	2637.0	1.0	1.0	NA	Gold standard	sample_0
Otu470	1229284	538.6871165644171	2282.0	Otu470	1229284	2282.0	1.0	1.0	1229284	2282.0	1.0	1.0	NA	Gold standard	sample_0
Otu1913	1289787	1060.6800986842106	1216.0	Otu1913	1289787	1216.0	1.0	1.0	1289787	1216.0	1.0	1.0	NA	Gold standard	sample_0
Otu1126	1988827	527.4004242906391	3771.0	Otu1126	1988827	3771.0	1.0	1.0	1988827	3771.0	1.0	1.0	NA	Gold standard	sample_0
Otu37.0	7046469	1850.4382878151262	3808.0	Otu37.0	7046469	3808.0	1.0	1.0	7046469	3808.0	1.0	1.0	NA	Gold standard	sample_0
Otu218	969310	353.24708454810497	2744.0	Otu218	969310	2744.0	1.0	1.0	969310	2744.0	1.0	1.0	NA	Gold standard	sample_0
Otu928.0	1558811	348.6492954596287	4471.0	Otu928.0	1558811	4471.0	1.0	1.0	1558811	4471.0	1.0	1.0	NA	Gold standard	sample_0
Otu2117	2063495	348.21042861964224	5926.0	Otu2117	2063495	5926.0	1.0	1.0	2063495	5926.0	1.0	1.0	NA	Gold standard	sample_0
Otu2425	813542	285.55352755352754	2849.0	Otu2425	813542	2849.0	1.0	1.0	813542	2849.0	1.0	1.0	NA	Gold standard	sample_0
Otu583	1566164	1096.7535014005603	1428.0	Otu583	1566164	1428.0	1.0	1.0	1566164	1428.0	1.0	1.0	NA	Gold standard	sample_0
Otu157.0	1077768	288.01924104756813	3742.0	Otu157.0	1077768	3742.0	1.0	1.0	1077768	3742.0	1.0	1.0	NA	Gold standard	sample_0
Otu570.0	1350774	284.49326032013477	4748.0	Otu570.0	1350774	4748.0	1.0	1.0	1350774	4748.0	1.0	1.0	NA	Gold standard	sample_0
Otu2019	2048895	535.0992426220945	3829.0	Otu2019	2048895	3829.0	1.0	1.0	2048895	3829.0	1.0	1.0	NA	Gold standard	sample_0
Otu554	663731	286.21431651573954	2319.0	Otu554	663731	2319.0	1.0	1.0	663731	2319.0	1.0	1.0	NA	Gold standard	sample_0
Otu136	4211071	8113.816955684008	519.0	Otu136	4211071	519.0	1.0	1.0	4211071	519.0	1.0	1.0	NA	Gold standard	sample_0
Otu492	849415	348.54944604021335	2437.0	Otu492	849415	2437.0	1.0	1.0	849415	2437.0	1.0	1.0	NA	Gold standard	sample_0
Otu1780	1556208	285.7524788835843	5446.0	Otu1780	1556208	5446.0	1.0	1.0	1556208	5446.0	1.0	1.0	NA	Gold standard	sample_0
Otu394.1	260674	242.26208178438662	1076.0	Otu394.1	260674	1076.0	1.0	1.0	260674	1076.0	1.0	1.0	NA	Gold standard	sample_0
Otu336	998282	287.3580886586068	3474.0	Otu336	998282	3474.0	1.0	1.0	998282	3474.0	1.0	1.0	NA	Gold standard	sample_0
Otu2411	2154357	351.73175510204084	6125.0	Otu2411	2154357	6125.0	1.0	1.0	2154357	6125.0	1.0	1.0	NA	Gold standard	sample_0
Otu1901	584990	280.3018687110685	2087.0	Otu1901	584990	2087.0	1.0	1.0	584990	2087.0	1.0	1.0	NA	Gold standard	sample_0
Otu625	602518	292.626517727052	2059.0	Otu625	602518	2059.0	1.0	1.0	602518	2059.0	1.0	1.0	NA	Gold standard	sample_0
Otu506.0	2952722	4033.773224043716	732.0	Otu506.0	2952722	732.0	1.0	1.0	2952722	732.0	1.0	1.0	NA	Gold standard	sample_0
Otu1919	1383726	287.97627471383976	4805.0	Otu1919	1383726	4805.0	1.0	1.0	1383726	4805.0	1.0	1.0	NA	Gold standard	sample_0
Otu783	1511528	284.54969879518075	5312.0	Otu783	1511528	5312.0	1.0	1.0	1511528	5312.0	1.0	1.0	NA	Gold standard	sample_0
Otu172.0	4183130	1097.070548124836	3813.0	Otu172.0	4183130	3813.0	1.0	1.0	4183130	3813.0	1.0	1.0	NA	Gold standard	sample_0
Otu1140	1384175	286.4600579470199	4832.0	Otu1140	1384175	4832.0	1.0	1.0	1384175	4832.0	1.0	1.0	NA	Gold standard	sample_0
Otu87.0	4698689	1415.6941849954806	3319.0	Otu87.0	4698689	3319.0	1.0	1.0	4698689	3319.0	1.0	1.0	NA	Gold standard	sample_0
Otu331.0	1212756	284.61769537667215	4261.0	Otu331.0	1212756	4261.0	1.0	1.0	1212756	4261.0	1.0	1.0	NA	Gold standard	sample_0
Otu281.0	1415551	287.01358475263584	4932.0	Otu281.0	1415551	4932.0	1.0	1.0	1415551	4932.0	1.0	1.0	NA	Gold standard	sample_0
Otu1010	1671039	287.1694449218079	5819.0	Otu1010	1671039	5819.0	1.0	1.0	1671039	5819.0	1.0	1.0	NA	Gold standard	sample_0
Otu323.0	2719719	532.8603056426332	5104.0	Otu323.0	2719719	5104.0	1.0	1.0	2719719	5104.0	1.0	1.0	NA	Gold standard	sample_0
RNODE_48_length_3658_cov_14.59323	35140	1849.4736842105262	19.0	RNODE_48_length_3658_cov_14.59323	35140	19.0	1.0	1.0	35140	19.0	1.0	1.0	NA	Gold standard	sample_0
Otu767	526119	287.4967213114754	1830.0	Otu767	526119	1830.0	1.0	1.0	526119	1830.0	1.0	1.0	NA	Gold standard	sample_0
Otu2487	2106767	346.33684037481504	6083.0	Otu2487	2106767	6083.0	1.0	1.0	2106767	6083.0	1.0	1.0	NA	Gold standard	sample_0
Otu1474.0	2960870	428.92510502679994	6903.0	Otu1474.0	2960870	6903.0	1.0	1.0	2960870	6903.0	1.0	1.0	NA	Gold standard	sample_0
Otu222.0	6565263	2631.3679358717436	2495.0	Otu222.0	6565263	2495.0	1.0	1.0	6565263	2495.0	1.0	1.0	NA	Gold standard	sample_0
Otu972	868429	285.0111585165737	3047.0	Otu972	868429	3047.0	1.0	1.0	868429	3047.0	1.0	1.0	NA	Gold standard	sample_0
Otu384.0	3468960	672.8006206361521	5156.0	Otu384.0	3468960	5156.0	1.0	1.0	3468960	5156.0	1.0	1.0	NA	Gold standard	sample_0
Otu616	4354405	679.7385263815173	6406.0	Otu616	4354405	6406.0	1.0	1.0	4354405	6406.0	1.0	1.0	NA	Gold standard	sample_0
Otu159	2961056	864.7943925233645	3424.0	Otu159	2961056	3424.0	1.0	1.0	2961056	3424.0	1.0	1.0	NA	Gold standard	sample_0
Otu60.0	1582439	285.6903773244268	5539.0	Otu60.0	1582439	5539.0	1.0	1.0	1582439	5539.0	1.0	1.0	NA	Gold standard	sample_0
Otu605	1456985	352.524800387128	4133.0	Otu605	1456985	4133.0	1.0	1.0	1456985	4133.0	1.0	1.0	NA	Gold standard	sample_0
Otu99.0	3040790	1115.8862385321102	2725.0	Otu99.0	3040790	2725.0	1.0	1.0	3040790	2725.0	1.0	1.0	NA	Gold standard	sample_0
Otu82	3395674	672.1444972288202	5052.0	Otu82	3395674	5052.0	1.0	1.0	3395674	5052.0	1.0	1.0	NA	Gold standard	sample_0
Otu805	1837215	289.188572328034	6353.0	Otu805	1837215	6353.0	1.0	1.0	1837215	6353.0	1.0	1.0	NA	Gold standard	sample_0
Otu954	1576137	665.8795944233207	2367.0	Otu954	1576137	2367.0	1.0	1.0	1576137	2367.0	1.0	1.0	NA	Gold standard	sample_0
Otu271	2944874	436.14840047393363	6752.0	Otu271	2944874	6752.0	1.0	1.0	2944874	6752.0	1.0	1.0	NA	Gold standard	sample_0
Otu2343	1414400	286.9547575573139	4929.0	Otu2343	1414400	4929.0	1.0	1.0	1414400	4929.0	1.0	1.0	NA	Gold standard	sample_0
Otu1398	520063	287.9640088593577	1806.0	Otu1398	520063	1806.0	1.0	1.0	520063	1806.0	1.0	1.0	NA	Gold standard	sample_0
Otu797	1685848	354.76599326599325	4752.0	Otu797	1685848	4752.0	1.0	1.0	1685848	4752.0	1.0	1.0	NA	Gold standard	sample_0
Otu205.0	1141611	261.1187099725526	4372.0	Otu205.0	1141611	4372.0	1.0	1.0	1141611	4372.0	1.0	1.0	NA	Gold standard	sample_0
Otu1332.0	2403622	438.7772909821103	5478.0	Otu1332.0	2403622	5478.0	1.0	1.0	2403622	5478.0	1.0	1.0	NA	Gold standard	sample_0
Otu1300	1316441	288.9466637401229	4556.0	Otu1300	1316441	4556.0	1.0	1.0	1316441	4556.0	1.0	1.0	NA	Gold standard	sample_0
Otu689.0	1402602	288.30462487153136	4865.0	Otu689.0	1402602	4865.0	1.0	1.0	1402602	4865.0	1.0	1.0	NA	Gold standard	sample_0
Otu1665	1418197	427.5541151643051	3317.0	Otu1665	1418197	3317.0	1.0	1.0	1418197	3317.0	1.0	1.0	NA	Gold standard	sample_0
Otu252	1723160	539.3302034428795	3195.0	Otu252	1723160	3195.0	1.0	1.0	1723160	3195.0	1.0	1.0	NA	Gold standard	sample_0
Otu1458.0	4762119	1868.9635007849295	2548.0	Otu1458.0	4762119	2548.0	1.0	1.0	4762119	2548.0	1.0	1.0	NA	Gold standard	sample_0
Otu1596	1383719	284.1312114989733	4870.0	Otu1596	1383719	4870.0	1.0	1.0	1383719	4870.0	1.0	1.0	NA	Gold standard	sample_0
Otu1278.0	2533188	1804.2649572649573	1404.0	Otu1278.0	2533188	1404.0	1.0	1.0	2533188	1404.0	1.0	1.0	NA	Gold standard	sample_0
Otu79.0	4350693	2992.2235213204954	1454.0	Otu79.0	4350693	1454.0	1.0	1.0	4350693	1454.0	1.0	1.0	NA	Gold standard	sample_0
Otu1427	1471468	348.52392231170063	4222.0	Otu1427	1471468	4222.0	1.0	1.0	1471468	4222.0	1.0	1.0	NA	Gold standard	sample_0
Otu108.0	1185025	276.68106467429374	4283.0	Otu108.0	1185025	4283.0	1.0	1.0	1185025	4283.0	1.0	1.0	NA	Gold standard	sample_0
Otu90.0	2459881	431.33105383131686	5703.0	Otu90.0	2459881	5703.0	1.0	1.0	2459881	5703.0	1.0	1.0	NA	Gold standard	sample_0
Otu778	1249523	287.7759097190235	4342.0	Otu778	1249523	4342.0	1.0	1.0	1249523	4342.0	1.0	1.0	NA	Gold standard	sample_0
Otu1455	873262	285.10022853411687	3063.0	Otu1455	873262	3063.0	1.0	1.0	873262	3063.0	1.0	1.0	NA	Gold standard	sample_0
Otu2438	616177	290.375589066918	2122.0	Otu2438	616177	2122.0	1.0	1.0	616177	2122.0	1.0	1.0	NA	Gold standard	sample_0
Otu2128	889552	347.48125	2560.0	Otu2128	889552	2560.0	1.0	1.0	889552	2560.0	1.0	1.0	NA	Gold standard	sample_0
Otu1016.0	1995872	350.21442358308474	5699.0	Otu1016.0	1995872	5699.0	1.0	1.0	1995872	5699.0	1.0	1.0	NA	Gold standard	sample_0
Otu766	1571013	286.15901639344264	5490.0	Otu766	1571013	5490.0	1.0	1.0	1571013	5490.0	1.0	1.0	NA	Gold standard	sample_0
Otu298	8131515	7592.450980392156	1071.0	Otu298	8131515	1071.0	1.0	1.0	8131515	1071.0	1.0	1.0	NA	Gold standard	sample_0
Otu2472	493918	287.1616279069767	1720.0	Otu2472	493918	1720.0	1.0	1.0	493918	1720.0	1.0	1.0	NA	Gold standard	sample_0
Otu42.0	3343729	679.8960959739732	4918.0	Otu42.0	3343729	4918.0	1.0	1.0	3343729	4918.0	1.0	1.0	NA	Gold standard	sample_0
Otu945	825248	289.4591371448615	2851.0	Otu945	825248	2851.0	1.0	1.0	825248	2851.0	1.0	1.0	NA	Gold standard	sample_0
Otu590	1200579	285.6481084939329	4203.0	Otu590	1200579	4203.0	1.0	1.0	1200579	4203.0	1.0	1.0	NA	Gold standard	sample_0
Otu68	4476601	8812.206692913385	508.0	Otu68	4476601	508.0	1.0	1.0	4476601	508.0	1.0	1.0	NA	Gold standard	sample_0
Otu1918	1272416	348.13023255813954	3655.0	Otu1918	1272416	3655.0	1.0	1.0	1272416	3655.0	1.0	1.0	NA	Gold standard	sample_0
Otu526	410172	287.84	1425.0	Otu526	410172	1425.0	1.0	1.0	410172	1425.0	1.0	1.0	NA	Gold standard	sample_0
Otu894.0	1326336	284.25546506643803	4666.0	Otu894.0	1326336	4666.0	1.0	1.0	1326336	4666.0	1.0	1.0	NA	Gold standard	sample_0
Otu1676.0	769887	288.5633433283358	2668.0	Otu1676.0	769887	2668.0	1.0	1.0	769887	2668.0	1.0	1.0	NA	Gold standard	sample_0
Otu104	5487383	13034.163895486936	421.0	Otu104	5487383	421.0	1.0	1.0	5487383	421.0	1.0	1.0	NA	Gold standard	sample_0
Otu2156	1387138	685.0064197530864	2025.0	Otu2156	1387138	2025.0	1.0	1.0	1387138	2025.0	1.0	1.0	NA	Gold standard	sample_0
Otu1399	1140544	347.19756468797567	3285.0	Otu1399	1140544	3285.0	1.0	1.0	1140544	3285.0	1.0	1.0	NA	Gold standard	sample_0
Otu1536	1234814	429.2019464720195	2877.0	Otu1536	1234814	2877.0	1.0	1.0	1234814	2877.0	1.0	1.0	NA	Gold standard	sample_0
Otu3.0	135955	243.6469534050179	558.0	Otu3.0	135955	558.0	1.0	1.0	135955	558.0	1.0	1.0	NA	Gold standard	sample_0
Otu1656	1353914	535.1438735177866	2530.0	Otu1656	1353914	2530.0	1.0	1.0	1353914	2530.0	1.0	1.0	NA	Gold standard	sample_0
Otu473	4119622	1093.608176267587	3767.0	Otu473	4119622	3767.0	1.0	1.0	4119622	3767.0	1.0	1.0	NA	Gold standard	sample_0
Otu1545	977012	285.5925168079509	3421.0	Otu1545	977012	3421.0	1.0	1.0	977012	3421.0	1.0	1.0	NA	Gold standard	sample_0
Otu499	1153824	347.01473684210526	3325.0	Otu499	1153824	3325.0	1.0	1.0	1153824	3325.0	1.0	1.0	NA	Gold standard	sample_0
Otu351	2537107	2402.563446969697	1056.0	Otu351	2537107	1056.0	1.0	1.0	2537107	1056.0	1.0	1.0	NA	Gold standard	sample_0
Otu1336	827313	291.41000352236705	2839.0	Otu1336	827313	2839.0	1.0	1.0	827313	2839.0	1.0	1.0	NA	Gold standard	sample_0
Otu644	560278	286.8806963645673	1953.0	Otu644	560278	1953.0	1.0	1.0	560278	1953.0	1.0	1.0	NA	Gold standard	sample_0
Otu327	1850397	1096.2067535545023	1688.0	Otu327	1850397	1688.0	1.0	1.0	1850397	1688.0	1.0	1.0	NA	Gold standard	sample_0
Otu232.0	860143	282.2917623892353	3047.0	Otu232.0	860143	3047.0	1.0	1.0	860143	3047.0	1.0	1.0	NA	Gold standard	sample_0
Otu250	4024179	7303.410163339383	551.0	Otu250	4024179	551.0	1.0	1.0	4024179	551.0	1.0	1.0	NA	Gold standard	sample_0
Otu438	6203924	3188.0390544707093	1946.0	Otu438	6203924	1946.0	1.0	1.0	6203924	1946.0	1.0	1.0	NA	Gold standard	sample_0
Otu1204	996696	875.062335381914	1139.0	Otu1204	996696	1139.0	1.0	1.0	996696	1139.0	1.0	1.0	NA	Gold standard	sample_0
Otu2044	928623	347.27860882572924	2674.0	Otu2044	928623	2674.0	1.0	1.0	928623	2674.0	1.0	1.0	NA	Gold standard	sample_0
Otu69.0	4705228	13216.932584269663	356.0	Otu69.0	4705228	356.0	1.0	1.0	4705228	356.0	1.0	1.0	NA	Gold standard	sample_0
Otu681	1426949	536.0439519158527	2662.0	Otu681	1426949	2662.0	1.0	1.0	1426949	2662.0	1.0	1.0	NA	Gold standard	sample_0
Otu1179.1	1338973	283.68072033898306	4720.0	Otu1179.1	1338973	4720.0	1.0	1.0	1338973	4720.0	1.0	1.0	NA	Gold standard	sample_0
Otu85.1	555985	258.4774523477452	2151.0	Otu85.1	555985	2151.0	1.0	1.0	555985	2151.0	1.0	1.0	NA	Gold standard	sample_0
Otu1316	605895	289.2100238663484	2095.0	Otu1316	605895	2095.0	1.0	1.0	605895	2095.0	1.0	1.0	NA	Gold standard	sample_0
Otu137.0	4311222	3149.1760409057706	1369.0	Otu137.0	4311222	1369.0	1.0	1.0	4311222	1369.0	1.0	1.0	NA	Gold standard	sample_0
Otu149	1041389	540.4198235599378	1927.0	Otu149	1041389	1927.0	1.0	1.0	1041389	1927.0	1.0	1.0	NA	Gold standard	sample_0
Otu770	847743	288.2499149948997	2941.0	Otu770	847743	2941.0	1.0	1.0	847743	2941.0	1.0	1.0	NA	Gold standard	sample_0
Otu3.1	1580302	339.6307758435418	4653.0	Otu3.1	1580302	4653.0	1.0	1.0	1580302	4653.0	1.0	1.0	NA	Gold standard	sample_0
Otu2233.0	1030285	288.6760997478285	3569.0	Otu2233.0	1030285	3569.0	1.0	1.0	1030285	3569.0	1.0	1.0	NA	Gold standard	sample_0
Otu1362.0	1392438	669.4413461538461	2080.0	Otu1362.0	1392438	2080.0	1.0	1.0	1392438	2080.0	1.0	1.0	NA	Gold standard	sample_0
Otu1469.1	1086100	280.21155830753355	3876.0	Otu1469.1	1086100	3876.0	1.0	1.0	1086100	3876.0	1.0	1.0	NA	Gold standard	sample_0
Otu249.0	4434042	3138.0339702760084	1413.0	Otu249.0	4434042	1413.0	1.0	1.0	4434042	1413.0	1.0	1.0	NA	Gold standard	sample_0
Otu1974.1	517790	253.44591287322564	2043.0	Otu1974.1	517790	2043.0	1.0	1.0	517790	2043.0	1.0	1.0	NA	Gold standard	sample_0
Otu595.1	148340	247.64607679465777	599.0	Otu595.1	148340	599.0	1.0	1.0	148340	599.0	1.0	1.0	NA	Gold standard	sample_0
Otu453	2909939	2375.460408163265	1225.0	Otu453	2909939	1225.0	1.0	1.0	2909939	1225.0	1.0	1.0	NA	Gold standard	sample_0
Otu230.1	657607	256.07749221183803	2568.0	Otu230.1	657607	2568.0	1.0	1.0	657607	2568.0	1.0	1.0	NA	Gold standard	sample_0
RNODE_434_length_14801_cov_23.79494	146441	12203.416666666666	12.0	RNODE_434_length_14801_cov_23.79494	146441	12.0	1.0	1.0	146441	12.0	1.0	1.0	NA	Gold standard	sample_0
Otu1469.0	183926	242.64643799472296	758.0	Otu1469.0	183926	758.0	1.0	1.0	183926	758.0	1.0	1.0	NA	Gold standard	sample_0
Otu924	1423024	283.41445927106156	5021.0	Otu924	1423024	5021.0	1.0	1.0	1423024	5021.0	1.0	1.0	NA	Gold standard	sample_0
Otu1381	1848751	844.9501828153565	2188.0	Otu1381	1848751	2188.0	1.0	1.0	1848751	2188.0	1.0	1.0	NA	Gold standard	sample_0
Otu1750	1008483	349.0768431983385	2889.0	Otu1750	1008483	2889.0	1.0	1.0	1008483	2889.0	1.0	1.0	NA	Gold standard	sample_0
Otu980	3501221	1427.9041598694944	2452.0	Otu980	3501221	2452.0	1.0	1.0	3501221	2452.0	1.0	1.0	NA	Gold standard	sample_0
Otu1179.0	138126	244.90425531914894	564.0	Otu1179.0	138126	564.0	1.0	1.0	138126	564.0	1.0	1.0	NA	Gold standard	sample_0
Otu86.0	3760154	32983.80701754386	114.0	Otu86.0	3760154	114.0	1.0	1.0	3760154	114.0	1.0	1.0	NA	Gold standard	sample_0
Otu2290.0	2452538	1092.9313725490197	2244.0	Otu2290.0	2452538	2244.0	1.0	1.0	2452538	2244.0	1.0	1.0	NA	Gold standard	sample_0
Otu1153	1132644	681.4945848375452	1662.0	Otu1153	1132644	1662.0	1.0	1.0	1132644	1662.0	1.0	1.0	NA	Gold standard	sample_0
Otu771	1374362	837.0048721071863	1642.0	Otu771	1374362	1642.0	1.0	1.0	1374362	1642.0	1.0	1.0	NA	Gold standard	sample_0
RNODE_396_length_4766_cov_5.16589	43428	924.0	47.0	RNODE_396_length_4766_cov_5.16589	43428	47.0	1.0	1.0	43428	47.0	1.0	1.0	NA	Gold standard	sample_0
Otu660	2131524	845.5073383577945	2521.0	Otu660	2131524	2521.0	1.0	1.0	2131524	2521.0	1.0	1.0	NA	Gold standard	sample_0
Otu1534	565947	289.1911088400613	1957.0	Otu1534	565947	1957.0	1.0	1.0	565947	1957.0	1.0	1.0	NA	Gold standard	sample_0
RNODE_432_length_14865_cov_28.53268	116308	628.6918918918919	185.0	RNODE_432_length_14865_cov_28.53268	116308	185.0	1.0	1.0	116308	185.0	1.0	1.0	NA	Gold standard	sample_0
Otu368	5397832	2387.3648827952234	2261.0	Otu368	5397832	2261.0	1.0	1.0	5397832	2261.0	1.0	1.0	NA	Gold standard	sample_0
Otu35.0	5028999	10057.998	500.0	Otu35.0	5028999	500.0	1.0	1.0	5028999	500.0	1.0	1.0	NA	Gold standard	sample_0
Otu1093	2734088	3117.5461801596352	877.0	Otu1093	2734088	877.0	1.0	1.0	2734088	877.0	1.0	1.0	NA	Gold standard	sample_0
Otu352.1	3855444	4186.14983713355	921.0	Otu352.1	3855444	921.0	1.0	1.0	3855444	921.0	1.0	1.0	NA	Gold standard	sample_0
RNODE_523_length_7269_cov_4.49610	64996	1083.2666666666667	60.0	RNODE_523_length_7269_cov_4.49610	64996	60.0	1.0	1.0	64996	60.0	1.0	1.0	NA	Gold standard	sample_0
RNODE_94_length_3002_cov_6.48725	26180	844.516129032258	31.0	RNODE_94_length_3002_cov_6.48725	26180	31.0	1.0	1.0	26180	31.0	1.0	1.0	NA	Gold standard	sample_0
RNODE_481_length_3960_cov_68.08874	37009	2177.0	17.0	RNODE_481_length_3960_cov_68.08874	37009	17.0	1.0	1.0	37009	17.0	1.0	1.0	NA	Gold standard	sample_0
Otu196	2309780	14526.91823899371	159.0	Otu196	2309780	159.0	1.0	1.0	2309780	159.0	1.0	1.0	NA	Gold standard	sample_0
RNODE_322_length_4175_cov_18.22923	41224	4122.4	10.0	RNODE_322_length_4175_cov_18.22923	41224	10.0	1.0	1.0	41224	10.0	1.0	1.0	NA	Gold standard	sample_0
RNODE_509_length_6803_cov_457.59293	60288	1159.3846153846155	52.0	RNODE_509_length_6803_cov_457.59293	60288	52.0	1.0	1.0	60288	52.0	1.0	1.0	NA	Gold standard	sample_0
Otu13.0	2637843	7071.965147453083	373.0	Otu13.0	2637843	373.0	1.0	1.0	2637843	373.0	1.0	1.0	NA	Gold standard	sample_0
Otu107	4748644	21683.30593607306	219.0	Otu107	4748644	219.0	1.0	1.0	4748644	219.0	1.0	1.0	NA	Gold standard	sample_0
RNODE_408_length_3585_cov_3.79764	33935	1696.75	20.0	RNODE_408_length_3585_cov_3.79764	33935	20.0	1.0	1.0	33935	20.0	1.0	1.0	NA	Gold standard	sample_0
Otu122.1	54470	235.8008658008658	231.0	Otu122.1	54470	231.0	1.0	1.0	54470	231.0	1.0	1.0	NA	Gold standard	sample_0
Otu479	3335320	4847.8488372093025	688.0	Otu479	3335320	688.0	1.0	1.0	3335320	688.0	1.0	1.0	NA	Gold standard	sample_0
Otu1180.0	4671049	55607.72619047619	84.0	Otu1180.0	4671049	84.0	1.0	1.0	4671049	84.0	1.0	1.0	NA	Gold standard	sample_0
Otu226	4506803	57779.52564102564	78.0	Otu226	4506803	78.0	1.0	1.0	4506803	78.0	1.0	1.0	NA	Gold standard	sample_0
